ORDERNUMBER,ORDERDATE,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,ORDERLINENUMBER,QUANTITYORDERED,PRICEEACH,PRODUCTCODE,CUSTOMERNAME
10160, 10/11/2003 0:00,5182.0, Shipped   ,4,10,2003,5,50,100.0, S12_4675   ," ""Men 'R' US Retailers Ltd.""        "
10170, 11/4/2003 0:00 ,4391.1, Shipped   ,4,11,2003,3,41,100.0, S12_4675   , Mini Auto Werke                     
10181, 11/12/2003 0:00,4477.32, Shipped   ,4,11,2003,11,36,100.0, S12_4675   , Herkku Gifts                        
10192, 11/20/2003 0:00,3544.56, Shipped   ,4,11,2003,16,27,100.0, S12_4675   , Online Diecast Creations Co.        
10203, 12/2/2003 0:00 ,5195.85, Shipped   ,4,12,2003,5,47,100.0, S12_4675   , Euro Shopping Channel               
10212, 1/16/2004 0:00 ,4180.44, Shipped   ,1,1,2004,15,33,100.0, S12_4675   , Euro Shopping Channel               
10225, 2/22/2004 0:00 ,2684.43, Shipped   ,1,2,2004,6,21,100.0, S12_4675   ," ""Vida Sport Ltd""                   "
10239, 4/12/2004 0:00 ,1958.88, Shipped   ,2,4,2004,5,21,93.28, S12_4675   ," ""Oulu Toy Supplies Inc.""           "
10253, 6/1/2004 0:00  ,4910.57, Cancelled ,2,6,2004,10,41,100.0, S12_4675   ," ""UK Collectables Ltd.""             "
10266, 7/6/2004 0:00  ,4468.4, Shipped   ,3,7,2004,11,40,100.0, S12_4675   , L'ordine Souveniers                 
10277, 8/4/2004 0:00  ,3127.88, Shipped   ,3,8,2004,1,28,100.0, S12_4675   ," ""Dragon Souveniers Ltd.""           "
10287, 8/30/2004 0:00 ,2675.13, Shipped   ,3,8,2004,9,23,100.0, S12_4675   ," ""Vida Sport Ltd""                   "
10300, 10/4/2003 0:00 ,2807.61, Shipped   ,4,10,2003,2,23,100.0, S12_4675   ," ""Blauer See Auto Co.""              "
10310, 10/16/2004 0:00,2504.75, Shipped   ,4,10,2004,7,25,100.0, S12_4675   ," ""Toms Spezialitten Ltd""            "
10321, 11/4/2004 0:00 ,2984.88, Shipped   ,4,11,2004,15,24,100.0, S12_4675   , FunGiftIdeas.com                    
10329, 11/15/2004 0:00,2524.86, Shipped   ,4,11,2004,15,39,64.74, S12_4675   , Land of Toys Inc.                   
10341, 11/24/2004 0:00,4136.0, Shipped   ,4,11,2004,7,55,75.2, S12_4675   , Salzburg Collectables               
10363, 1/6/2005 0:00  ,4068.7, Shipped   ,1,1,2005,6,46,88.45, S12_4675   , Suominen Souveniers                 
10377, 2/9/2005 0:00  ,5182.0, Shipped   ,1,2,2005,1,50,100.0, S12_4675   ," ""Toys of Finland Co.""              "
10389, 3/3/2005 0:00  ,5243.79, Shipped   ,1,3,2005,8,47,100.0, S12_4675   , Scandinavian Gift Ideas             
10405, 4/14/2005 0:00 ,9048.16, Shipped   ,2,4,2005,5,97,93.28, S12_4675   , Mini Caravy                         
10419, 5/17/2005 0:00 ,3832.64, Shipped   ,2,5,2005,10,32,100.0, S12_4675   , Salzburg Collectables               
10103, 1/29/2003 0:00 ,3920.0, Shipped   ,1,1,2003,10,35,100.0, S18_1097   , Baane Mini Imports                  
10113, 3/26/2003 0:00 ,4916.66, Shipped   ,1,3,2003,4,49,100.0, S18_1097   , Mini Gifts Distributors Ltd.        
10126, 5/28/2003 0:00 ,3857.0, Shipped   ,2,5,2003,10,38,100.0, S18_1097   ," ""Corrida Auto Replicas Ltd""        "
10140, 7/24/2003 0:00 ,4181.44, Shipped   ,3,7,2003,10,32,100.0, S18_1097   , Technics Stores Inc.                
10150, 9/19/2003 0:00 ,4641.0, Shipped   ,3,9,2003,7,34,100.0, S18_1097   ," ""Dragon Souveniers Ltd.""           "
10164, 10/21/2003 0:00,3570.12, Resolved  ,4,10,2003,8,36,99.17, S18_1097   , Mini Auto Werke                     
10174, 11/6/2003 0:00 ,4480.32, Shipped   ,4,11,2003,3,48,93.34, S18_1097   ," ""Australian Gift Network Co""       "
10183, 11/13/2003 0:00,2033.64, Shipped   ,4,11,2003,7,21,96.84, S18_1097   ," ""Classic Gift Ideas Inc""           "
10194, 11/25/2003 0:00,1960.14, Shipped   ,4,11,2003,10,21,93.34, S18_1097   ," ""Saveley & Henriot Co.""            "
10206, 12/5/2003 0:00 ,3966.78, Shipped   ,4,12,2003,5,34,100.0, S18_1097   , Canadian Gift Exchange Network      
10215, 1/29/2004 0:00 ,5152.0, Shipped   ,1,1,2004,2,46,100.0, S18_1097   , West Coast Collectables Co.         
10228, 3/10/2004 0:00 ,3360.0, Shipped   ,1,3,2004,1,32,100.0, S18_1097   , Cambridge Collectables Co.          
10245, 5/4/2004 0:00  ,3451.0, Shipped   ,2,5,2004,8,29,100.0, S18_1097   , Super Scale Inc.                    
10258, 6/15/2004 0:00 ,5453.0, Shipped   ,2,6,2004,5,41,100.0, S18_1097   ," ""Tokyo Collectables Ltd""           "
10270, 7/19/2004 0:00 ,4164.12, Shipped   ,3,7,2004,8,43,96.84, S18_1097   , Souveniers And Things Co.           
10280, 8/17/2004 0:00 ,2800.08, Shipped   ,3,8,2004,1,24,100.0, S18_1097   , Amica Models & Co.                  
10291, 9/8/2004 0:00  ,4687.94, Shipped   ,3,9,2004,10,41,100.0, S18_1097   , Scandinavian Gift Ideas             
10304, 10/11/2004 0:00,4508.0, Shipped   ,4,10,2004,5,46,98.0, S18_1097   , Auto Assoc. & Cie.                  
10312, 10/21/2004 0:00,4181.44, Shipped   ,4,10,2004,2,32,100.0, S18_1097   , Mini Gifts Distributors Ltd.        
10322, 11/4/2004 0:00 ,2251.04, Shipped   ,4,11,2004,10,22,100.0, S18_1097   , Online Diecast Creations Co.        
10333, 11/18/2004 0:00,1167.25, Shipped   ,4,11,2004,7,29,40.25, S18_1097   , Mini Wheels Co.                     
10347, 11/29/2004 0:00,2083.2, Shipped   ,4,11,2004,5,42,49.6, S18_1097   ," ""Australian Collectors Co.""        "
10357, 12/10/2004 0:00,3822.0, Shipped   ,4,12,2004,1,39,98.0, S18_1097   , Mini Gifts Distributors Ltd.        
10370, 1/20/2005 0:00 ,3911.49, Shipped   ,1,1,2005,1,27,100.0, S18_1097   ," ""Anna's Decorations Ltd""           "
10381, 2/17/2005 0:00 ,4704.0, Shipped   ,1,2,2005,2,48,98.0, S18_1097   , Corporate Gift Ideas Co.            
10391, 3/9/2005 0:00  ,2467.9, Shipped   ,1,3,2005,10,29,85.1, S18_1097   ," ""Anna's Decorations Ltd""           "
10411, 5/1/2005 0:00  ,3213.0, Shipped   ,2,5,2005,8,27,100.0, S18_1097   , Quebec Home Shopping Network        
10424, 5/31/2005 0:00 ,7182.0, In Process,2,5,2005,5,54,100.0, S18_1097   , Euro Shopping Channel               
10109, 3/10/2003 0:00 ,4379.18, Shipped   ,1,3,2003,4,26,100.0, S18_1129   , Motor Mint Distributors Inc.        
10122, 5/8/2003 0:00  ,5004.8, Shipped   ,2,5,2003,2,34,100.0, S18_1129   , Marseille Mini Autos                
10136, 7/4/2003 0:00  ,3644.75, Shipped   ,3,7,2003,2,25,100.0, S18_1129   , Alpha Cognac                        
10148, 9/11/2003 0:00 ,2702.04, Shipped   ,3,9,2003,13,23,100.0, S18_1129   ," ""Anna's Decorations Ltd""           "
10161, 10/17/2003 0:00,3764.88, Shipped   ,4,10,2003,12,28,100.0, S18_1129   , Heintze Collectables                
10171, 11/5/2003 0:00 ,4508.0, Shipped   ,4,11,2003,2,35,100.0, S18_1129   , Quebec Home Shopping Network        
10181, 11/12/2003 0:00,5418.16, Shipped   ,4,11,2003,6,44,100.0, S18_1129   , Herkku Gifts                        
10192, 11/20/2003 0:00,3300.66, Shipped   ,4,11,2003,11,22,100.0, S18_1129   , Online Diecast Creations Co.        
10204, 12/2/2003 0:00 ,6182.4, Shipped   ,4,12,2003,17,42,100.0, S18_1129   , Muscle Machine Inc                  
10212, 1/16/2004 0:00 ,4186.73, Shipped   ,1,1,2004,10,29,100.0, S18_1129   , Euro Shopping Channel               
10225, 2/22/2004 0:00 ,4529.28, Shipped   ,1,2,2004,1,32,100.0, S18_1129   ," ""Vida Sport Ltd""                   "
10240, 4/13/2004 0:00 ,5628.89, Shipped   ,2,4,2004,3,41,100.0, S18_1129   , Osaka Souveniers Co.                
10253, 6/1/2004 0:00  ,3054.48, Cancelled ,2,6,2004,5,26,100.0, S18_1129   ," ""UK Collectables Ltd.""             "
10266, 7/6/2004 0:00  ,2526.51, Shipped   ,3,7,2004,6,21,100.0, S18_1129   , L'ordine Souveniers                 
10278, 8/6/2004 0:00  ,4667.86, Shipped   ,3,8,2004,6,34,100.0, S18_1129   , Signal Gift Stores                  
10287, 8/30/2004 0:00 ,6499.32, Shipped   ,3,8,2004,4,41,100.0, S18_1129   ," ""Vida Sport Ltd""                   "
10301, 10/5/2003 0:00 ,5917.78, Shipped   ,4,10,2003,8,37,100.0, S18_1129   ," ""Norway Gifts By Mail Co.""         "
10310, 10/16/2004 0:00,6231.91, Shipped   ,4,10,2004,2,37,100.0, S18_1129   ," ""Toms Spezialitten Ltd""            "
10321, 11/4/2004 0:00 ,5803.14, Shipped   ,4,11,2004,10,41,100.0, S18_1129   , FunGiftIdeas.com                    
10331, 11/17/2004 0:00,6434.02, Shipped   ,4,11,2004,6,46,100.0, S18_1129   , Motor Mint Distributors Inc.        
10342, 11/24/2004 0:00,6454.4, Shipped   ,4,11,2004,2,40,100.0, S18_1129   ," ""Australian Collectors Co.""        "
10356, 12/9/2004 0:00 ,4196.8, Shipped   ,4,12,2004,8,43,97.6, S18_1129   , Lyon Souveniers                     
10365, 1/7/2005 0:00  ,2611.8, Shipped   ,1,1,2005,1,30,87.06, S18_1129   , Mini Creations Ltd.                 
10377, 2/9/2005 0:00  ,5895.05, Shipped   ,1,2,2005,2,35,100.0, S18_1129   ," ""Toys of Finland Co.""              "
10390, 3/4/2005 0:00  ,3375.72, Shipped   ,1,3,2005,14,36,93.77, S18_1129   , Mini Gifts Distributors Ltd.        
10406, 4/15/2005 0:00 ,8374.69, Disputed  ,2,4,2005,3,61,100.0, S18_1129   , Danish Wholesale Imports            
10419, 5/17/2005 0:00 ,4464.24, Shipped   ,2,5,2005,5,38,100.0, S18_1129   , Salzburg Collectables               
10102, 1/10/2003 0:00 ,4808.31, Shipped   ,1,1,2003,2,39,100.0, S18_1342   , Vitachrome Inc.                     
10111, 3/25/2003 0:00 ,3288.78, Shipped   ,1,3,2003,6,33,99.66, S18_1342   , Mini Wheels Co.                     
10125, 5/21/2003 0:00 ,3254.72, Shipped   ,2,5,2003,1,32,100.0, S18_1342   ," ""Australian Collectors Co.""        "
10139, 7/16/2003 0:00 ,3184.94, Shipped   ,3,7,2003,7,31,100.0, S18_1342   , Souveniers And Things Co.           
10149, 9/12/2003 0:00 ,5907.5, Shipped   ,3,9,2003,4,50,100.0, S18_1342   , Signal Collectibles Ltd.            
10162, 10/18/2003 0:00,4389.12, Shipped   ,4,10,2003,2,48,91.44, S18_1342   , Corporate Gift Ideas Co.            
10173, 11/5/2003 0:00 ,5036.16, Shipped   ,4,11,2003,6,43,100.0, S18_1342   , Rovelli Gifts                       
10182, 11/12/2003 0:00,2183.25, Shipped   ,4,11,2003,3,25,87.33, S18_1342   , Mini Gifts Distributors Ltd.        
10193, 11/21/2003 0:00,3106.88, Shipped   ,4,11,2003,7,28,100.0, S18_1342   ," ""Australian Collectables Ltd""      "
10205, 12/3/2003 0:00 ,3735.72, Shipped   ,4,12,2003,2,36,100.0, S18_1342   , Euro Shopping Channel               
10215, 1/29/2004 0:00 ,2413.26, Shipped   ,1,1,2004,10,27,89.38, S18_1342   , West Coast Collectables Co.         
10227, 3/2/2004 0:00  ,2953.75, Shipped   ,1,3,2004,3,25,100.0, S18_1342   ," ""Saveley & Henriot Co.""            "
10244, 4/29/2004 0:00 ,4684.8, Shipped   ,2,4,2004,7,40,100.0, S18_1342   , Euro Shopping Channel               
10256, 6/8/2004 0:00  ,3248.7, Shipped   ,2,6,2004,2,34,95.55, S18_1342   , Danish Wholesale Imports            
10280, 8/17/2004 0:00 ,5239.5, Shipped   ,3,8,2004,9,50,100.0, S18_1342   , Amica Models & Co.                  
10289, 9/3/2004 0:00  ,4567.98, Shipped   ,3,9,2004,2,38,100.0, S18_1342   , Herkku Gifts                        
10304, 10/11/2004 0:00,3535.35, Shipped   ,4,10,2004,13,37,95.55, S18_1342   , Auto Assoc. & Cie.                  
10312, 10/21/2004 0:00,3843.34, Shipped   ,4,10,2004,10,43,89.38, S18_1342   , Mini Gifts Distributors Ltd.        
10322, 11/4/2004 0:00 ,3710.9, Shipped   ,4,11,2004,14,43,86.3, S18_1342   , Online Diecast Creations Co.        
10332, 11/17/2004 0:00,4375.98, Shipped   ,4,11,2004,15,46,95.13, S18_1342   ," ""AV Stores Co.""                    "
10346, 11/29/2004 0:00,1516.62, Shipped   ,4,11,2004,3,42,36.11, S18_1342   , Signal Gift Stores                  
10356, 12/9/2004 0:00 ,2509.0, Shipped   ,4,12,2004,9,50,50.18, S18_1342   , Lyon Souveniers                     
10369, 1/20/2005 0:00 ,9240.44, Shipped   ,1,1,2005,8,44,100.0, S18_1342   , Collectables For Less Inc.          
10380, 2/16/2005 0:00 ,2515.32, Shipped   ,1,2,2005,13,27,93.16, S18_1342   , Euro Shopping Channel               
10391, 3/9/2005 0:00  ,5548.9, Shipped   ,1,3,2005,2,35,100.0, S18_1342   ," ""Anna's Decorations Ltd""           "
10422, 5/30/2005 0:00 ,4873.05, In Process,2,5,2005,2,51,95.55, S18_1342   , Diecast Classics Inc.               
10102, 1/10/2003 0:00 ,2055.74, Shipped   ,1,1,2003,1,41,50.14, S18_1367   , Vitachrome Inc.                     
10111, 3/25/2003 0:00 ,2354.88, Shipped   ,1,3,2003,5,48,49.06, S18_1367   , Mini Wheels Co.                     
10126, 5/28/2003 0:00 ,2309.58, Shipped   ,2,5,2003,17,42,54.99, S18_1367   ," ""Corrida Auto Replicas Ltd""        "
10139, 7/16/2003 0:00 ,2113.37, Shipped   ,3,7,2003,6,49,43.13, S18_1367   , Souveniers And Things Co.           
10149, 9/12/2003 0:00 ,1746.6, Shipped   ,3,9,2003,3,30,58.22, S18_1367   , Signal Collectibles Ltd.            
10162, 10/18/2003 0:00,2304.45, Shipped   ,4,10,2003,1,45,51.21, S18_1367   , Corporate Gift Ideas Co.            
10173, 11/5/2003 0:00 ,2122.08, Shipped   ,4,11,2003,5,48,44.21, S18_1367   , Rovelli Gifts                       
10182, 11/12/2003 0:00,1742.4, Shipped   ,4,11,2003,2,32,54.45, S18_1367   , Mini Gifts Distributors Ltd.        
10193, 11/21/2003 0:00,2455.02, Shipped   ,4,11,2003,6,46,53.37, S18_1367   ," ""Australian Collectables Ltd""      "
10205, 12/3/2003 0:00 ,3053.28, Shipped   ,4,12,2003,1,48,63.61, S18_1367   , Euro Shopping Channel               
10215, 1/29/2004 0:00 ,1423.29, Shipped   ,1,1,2004,9,33,43.13, S18_1367   , West Coast Collectables Co.         
10227, 3/2/2004 0:00  ,1504.12, Shipped   ,1,3,2004,2,31,48.52, S18_1367   ," ""Saveley & Henriot Co.""            "
10244, 4/29/2004 0:00 ,1164.4, Shipped   ,2,4,2004,6,20,58.22, S18_1367   , Euro Shopping Channel               
10256, 6/8/2004 0:00  ,1500.75, Shipped   ,2,6,2004,1,29,51.75, S18_1367   , Danish Wholesale Imports            
10280, 8/17/2004 0:00 ,1557.36, Shipped   ,3,8,2004,8,27,57.68, S18_1367   , Amica Models & Co.                  
10289, 9/3/2004 0:00  ,1345.68, Shipped   ,3,9,2004,1,24,56.07, S18_1367   , Herkku Gifts                        
10304, 10/11/2004 0:00,1795.24, Shipped   ,4,10,2004,12,37,48.52, S18_1367   , Auto Assoc. & Cie.                  
10312, 10/21/2004 0:00,1105.25, Shipped   ,4,10,2004,9,25,44.21, S18_1367   , Mini Gifts Distributors Ltd.        
10322, 11/4/2004 0:00 ,2364.88, Shipped   ,4,11,2004,5,41,57.68, S18_1367   , Online Diecast Creations Co.        
10332, 11/17/2004 0:00,2427.03, Shipped   ,4,11,2004,16,27,89.89, S18_1367   ," ""AV Stores Co.""                    "
10347, 11/29/2004 0:00,1237.95, Shipped   ,4,11,2004,7,21,58.95, S18_1367   ," ""Australian Collectors Co.""        "
10356, 12/9/2004 0:00 ,1593.02, Shipped   ,4,12,2004,6,22,72.41, S18_1367   , Lyon Souveniers                     
10369, 1/20/2005 0:00 ,3156.16, Shipped   ,1,1,2005,7,32,98.63, S18_1367   , Collectables For Less Inc.          
10381, 2/17/2005 0:00 ,1320.75, Shipped   ,1,2,2005,9,25,52.83, S18_1367   , Corporate Gift Ideas Co.            
10391, 3/9/2005 0:00  ,4998.0, Shipped   ,1,3,2005,3,42,100.0, S18_1367   ," ""Anna's Decorations Ltd""           "
10422, 5/30/2005 0:00 ,1293.75, In Process,2,5,2005,1,25,51.75, S18_1367   , Diecast Classics Inc.               
10110, 3/18/2003 0:00 ,5433.08, Shipped   ,1,3,2003,16,37,100.0, S18_1589   ," ""AV Stores Co.""                    "
10123, 5/20/2003 0:00 ,3073.72, Shipped   ,2,5,2003,2,26,100.0, S18_1589   , Atelier graphique                   
10137, 7/10/2003 0:00 ,4380.2, Shipped   ,3,7,2003,2,44,99.55, S18_1589   , Reims Collectables                  
10148, 9/11/2003 0:00 ,5848.68, Shipped   ,3,9,2003,9,47,100.0, S18_1589   ," ""Anna's Decorations Ltd""           "
10161, 10/17/2003 0:00,6153.73, Shipped   ,4,10,2003,8,43,100.0, S18_1589   , Heintze Collectables                
10172, 11/5/2003 0:00 ,4965.24, Shipped   ,4,11,2003,6,42,100.0, S18_1589   , Gift Depot Inc.                     
10181, 11/12/2003 0:00,5435.64, Shipped   ,4,11,2003,2,42,100.0, S18_1589   , Herkku Gifts                        
10192, 11/20/2003 0:00,4258.36, Shipped   ,4,11,2003,7,29,100.0, S18_1589   , Online Diecast Creations Co.        
10204, 12/2/2003 0:00 ,4032.0, Shipped   ,4,12,2003,13,40,100.0, S18_1589   , Muscle Machine Inc                  
10212, 1/16/2004 0:00 ,4492.36, Shipped   ,1,1,2004,6,38,100.0, S18_1589   , Euro Shopping Channel               
10226, 2/26/2004 0:00 ,4161.38, Shipped   ,1,2,2004,4,38,100.0, S18_1589   , Collectable Mini Designs Co.        
10241, 4/13/2004 0:00 ,2508.66, Shipped   ,2,4,2004,11,21,100.0, S18_1589   , Mini Caravy                         
10253, 6/1/2004 0:00  ,3374.88, Cancelled ,2,6,2004,1,24,100.0, S18_1589   ," ""UK Collectables Ltd.""             "
10266, 7/6/2004 0:00  ,5196.6, Shipped   ,3,7,2004,2,36,100.0, S18_1589   , L'ordine Souveniers                 
10278, 8/6/2004 0:00  ,2604.52, Shipped   ,3,8,2004,2,23,100.0, S18_1589   , Signal Gift Stores                  
10288, 9/1/2004 0:00  ,2936.8, Shipped   ,3,9,2004,14,20,100.0, S18_1589   , Handji Gifts& Co                    
10301, 10/5/2003 0:00 ,3424.64, Shipped   ,4,10,2003,4,32,100.0, S18_1589   ," ""Norway Gifts By Mail Co.""         "
10311, 10/16/2004 0:00,2923.2, Shipped   ,4,10,2004,9,29,100.0, S18_1589   , Euro Shopping Channel               
10321, 11/4/2004 0:00 ,4489.76, Shipped   ,4,11,2004,6,44,100.0, S18_1589   , FunGiftIdeas.com                    
10331, 11/17/2004 0:00,4849.24, Shipped   ,4,11,2004,14,44,100.0, S18_1589   , Motor Mint Distributors Inc.        
10343, 11/24/2004 0:00,5848.92, Shipped   ,4,11,2004,4,36,100.0, S18_1589   , Reims Collectables                  
10367, 1/12/2005 0:00 ,2758.7, Resolved  ,1,1,2005,1,49,56.3, S18_1589   , Toys4GrownUps.com                   
10378, 2/10/2005 0:00 ,1449.76, Shipped   ,1,2,2005,5,34,42.64, S18_1589   , Euro Shopping Channel               
10407, 4/22/2005 0:00 ,7048.14, On Hold   ,2,4,2005,11,59,100.0, S18_1589   , The Sharp Gifts Warehouse           
10419, 5/17/2005 0:00 ,5202.94, Shipped   ,2,5,2005,1,37,100.0, S18_1589   , Salzburg Collectables               
10106, 2/17/2003 0:00 ,5279.4, Shipped   ,1,2,2003,12,36,100.0, S18_1662   , Rovelli Gifts                       
10119, 4/28/2003 0:00 ,6916.12, Shipped   ,2,4,2003,3,43,100.0, S18_1662   , Salzburg Collectables               
10131, 6/16/2003 0:00 ,2781.66, Shipped   ,2,6,2003,4,21,100.0, S18_1662   , Gift Ideas Corp.                    
10143, 8/10/2003 0:00 ,5248.0, Shipped   ,3,8,2003,7,32,100.0, S18_1662   , Mini Creations Ltd.                 
10155, 10/6/2003 0:00 ,6531.44, Shipped   ,4,10,2003,5,38,100.0, S18_1662   ," ""Toys of Finland Co.""              "
10167, 10/23/2003 0:00,5763.72, Cancelled ,4,10,2003,1,43,100.0, S18_1662   , Scandinavian Gift Ideas             
10178, 11/8/2003 0:00 ,6490.68, Shipped   ,4,11,2003,4,42,100.0, S18_1662   , Alpha Cognac                        
10186, 11/14/2003 0:00,6004.8, Shipped   ,4,11,2003,1,32,100.0, S18_1662   ," ""Double Decker Gift Stores Ltd""    "
10198, 11/27/2003 0:00,7483.98, Shipped   ,4,11,2003,4,42,100.0, S18_1662   , Cruz & Sons Co.                     
10210, 1/12/2004 0:00 ,5719.5, Shipped   ,1,1,2004,17,31,100.0, S18_1662   , Osaka Souveniers Co.                
10222, 2/19/2004 0:00 ,6954.08, Shipped   ,1,2,2004,4,49,100.0, S18_1662   , Collectable Mini Designs Co.        
10250, 5/11/2004 0:00 ,8160.3, Shipped   ,2,5,2004,14,45,100.0, S18_1662   , The Sharp Gifts Warehouse           
10262, 6/24/2004 0:00 ,6567.96, Cancelled ,2,6,2004,9,49,100.0, S18_1662   , Euro Shopping Channel               
10274, 7/21/2004 0:00 ,6724.0, Shipped   ,3,7,2004,1,41,100.0, S18_1662   , Collectables For Less Inc.          
10284, 8/21/2004 0:00 ,5747.85, Shipped   ,3,8,2004,11,45,100.0, S18_1662   ," ""Norway Gifts By Mail Co.""         "
10296, 9/15/2004 0:00 ,5676.84, Shipped   ,3,9,2004,7,36,100.0, S18_1662   ," ""Bavarian Collectables Imports Co."""
10307, 10/14/2004 0:00,7379.97, Shipped   ,4,10,2004,1,39,100.0, S18_1662   ," ""Classic Gift Ideas Inc""           "
10316, 11/1/2004 0:00 ,3704.13, Shipped   ,4,11,2004,9,27,100.0, S18_1662   , giftsbymail.co.uk                   
10327, 11/10/2004 0:00,2804.75, Resolved  ,4,11,2004,6,25,100.0, S18_1662   , Danish Wholesale Imports            
10338, 11/22/2004 0:00,5624.79, Shipped   ,4,11,2004,1,41,100.0, S18_1662   , Royale Belge                        
10351, 12/3/2004 0:00 ,3881.28, Shipped   ,4,12,2004,1,39,99.52, S18_1662   ," ""Stylish Desk Decors Co.""          "
10373, 1/31/2005 0:00 ,1611.4, Shipped   ,1,1,2005,4,28,57.55, S18_1662   ," ""Oulu Toy Supplies Inc.""           "
10386, 3/1/2005 0:00  ,1364.25, Resolved  ,1,3,2005,7,25,54.57, S18_1662   , Euro Shopping Channel               
10398, 3/30/2005 0:00 ,4215.09, Shipped   ,1,3,2005,11,33,100.0, S18_1662   , Reims Collectables                  
10400, 4/1/2005 0:00  ,6433.82, Shipped   ,2,4,2005,1,34,100.0, S18_1662   , The Sharp Gifts Warehouse           
10416, 5/10/2005 0:00 ,4352.16, Shipped   ,2,5,2005,14,24,100.0, S18_1662   , L'ordine Souveniers                 
10100, 1/6/2003 0:00  ,5151.0, Shipped   ,1,1,2003,3,30,100.0, S18_1749   , Online Diecast Creations Co.        
10110, 3/18/2003 0:00 ,6069.0, Shipped   ,1,3,2003,7,42,100.0, S18_1749   ," ""AV Stores Co.""                    "
10124, 5/21/2003 0:00 ,2856.0, Shipped   ,2,5,2003,6,21,100.0, S18_1749   , Signal Gift Stores                  
10149, 9/12/2003 0:00 ,5375.4, Shipped   ,3,9,2003,11,34,100.0, S18_1749   , Signal Collectibles Ltd.            
10162, 10/18/2003 0:00,5176.5, Shipped   ,4,10,2003,9,29,100.0, S18_1749   , Corporate Gift Ideas Co.            
10173, 11/5/2003 0:00 ,3508.8, Shipped   ,4,11,2003,13,24,100.0, S18_1749   , Rovelli Gifts                       
10182, 11/12/2003 0:00,7554.8, Shipped   ,4,11,2003,10,44,100.0, S18_1749   , Mini Gifts Distributors Ltd.        
10193, 11/21/2003 0:00,3141.6, Shipped   ,4,11,2003,14,21,100.0, S18_1749   ," ""Australian Collectables Ltd""      "
10204, 12/2/2003 0:00 ,5890.5, Shipped   ,4,12,2003,4,33,100.0, S18_1749   , Muscle Machine Inc                  
10214, 1/26/2004 0:00 ,5967.0, Shipped   ,1,1,2004,7,30,100.0, S18_1749   ," ""Corrida Auto Replicas Ltd""        "
10227, 3/2/2004 0:00  ,3712.8, Shipped   ,1,3,2004,10,26,100.0, S18_1749   ," ""Saveley & Henriot Co.""            "
10241, 4/13/2004 0:00 ,7597.3, Shipped   ,2,4,2004,2,41,100.0, S18_1749   , Mini Caravy                         
10280, 8/17/2004 0:00 ,3668.6, Shipped   ,3,8,2004,16,26,100.0, S18_1749   , Amica Models & Co.                  
10288, 9/1/2004 0:00  ,5875.2, Shipped   ,3,9,2004,5,32,100.0, S18_1749   , Handji Gifts& Co                    
10302, 10/6/2003 0:00 ,7310.0, Shipped   ,4,10,2003,1,43,100.0, S18_1749   ," ""UK Collectables Ltd.""             "
10312, 10/21/2004 0:00,8078.4, Shipped   ,4,10,2004,17,48,100.0, S18_1749   , Mini Gifts Distributors Ltd.        
10331, 11/17/2004 0:00,3257.76, Shipped   ,4,11,2004,7,44,74.04, S18_1749   , Motor Mint Distributors Inc.        
10344, 11/25/2004 0:00,7650.0, Shipped   ,4,11,2004,1,45,100.0, S18_1749   , Marseille Mini Autos                
10367, 1/12/2005 0:00 ,4703.81, Resolved  ,1,1,2005,3,37,100.0, S18_1749   , Toys4GrownUps.com                   
10379, 2/10/2005 0:00 ,5399.55, Shipped   ,1,2,2005,2,39,100.0, S18_1749   , Euro Shopping Channel               
10407, 4/22/2005 0:00 ,14082.8, On Hold   ,2,4,2005,2,76,100.0, S18_1749   , The Sharp Gifts Warehouse           
10420, 5/29/2005 0:00 ,5283.6, In Process,2,5,2005,5,37,100.0, S18_1749   , Souveniers And Things Co.           
10108, 3/3/2003 0:00  ,3130.82, Shipped   ,1,3,2003,2,38,82.39, S18_1889   , Cruz & Sons Co.                     
10122, 5/8/2003 0:00  ,3112.34, Shipped   ,2,5,2003,6,43,72.38, S18_1889   , Marseille Mini Autos                
10135, 7/2/2003 0:00  ,3806.88, Shipped   ,3,7,2003,3,48,79.31, S18_1889   , Mini Gifts Distributors Ltd.        
10147, 9/5/2003 0:00  ,2142.14, Shipped   ,3,9,2003,3,26,82.39, S18_1889   , Collectables For Less Inc.          
10160, 10/11/2003 0:00,3364.9, Shipped   ,4,10,2003,4,38,88.55, S18_1889   ," ""Men 'R' US Retailers Ltd.""        "
10170, 11/4/2003 0:00 ,1262.8, Shipped   ,4,11,2003,2,20,63.14, S18_1889   , Mini Auto Werke                     
10181, 11/12/2003 0:00,1626.24, Shipped   ,4,11,2003,10,22,73.92, S18_1889   , Herkku Gifts                        
10192, 11/20/2003 0:00,4088.7, Shipped   ,4,11,2003,15,45,90.86, S18_1889   , Online Diecast Creations Co.        
10203, 12/2/2003 0:00 ,3846.15, Shipped   ,4,12,2003,4,45,85.47, S18_1889   , Euro Shopping Channel               
10212, 1/16/2004 0:00 ,1339.8, Shipped   ,1,1,2004,14,20,66.99, S18_1889   , Euro Shopping Channel               
10225, 2/22/2004 0:00 ,3039.96, Shipped   ,1,2,2004,5,47,64.68, S18_1889   ," ""Vida Sport Ltd""                   "
