ORDERNUMBER, ORDERDATE      , SALES   , STATUS    , QTR_ID, MONTH_ID, YEAR_ID, ORDERLINENUMBER, QUANTITYORDERED, PRICEEACH, PRODUCTCODE, CUSTOMERNAME
      10173, 11/5/2003 0:00 ,  4492.83, Shipped   ,      4,       11,    2003,              10,              31,    100.0 , S18_2325   , Rovelli Gifts
      10182, 11/12/2003 0:00,  2212.0 , Shipped   ,      4,       11,    2003,               7,              20,    100.0 , S18_2325   , Mini Gifts Distributors Ltd.
      10204, 12/2/2003 0:00 ,  3206.32, Shipped   ,      4,       12,    2003,               1,              26,    100.0 , S18_2325   , Muscle Machine Inc
      10243, 4/26/2004 0:00 ,  6154.18, Shipped   ,      2,        4,    2004,               2,              47,    100.0 , S18_2325   , Diecast Collectables
      10280, 8/17/2004 0:00 ,  4750.8 , Shipped   ,      3,        8,    2004,              13,              37,    100.0 , S18_2325   , Amica Models & Co.
      10288, 9/1/2004 0:00  ,  3822.92, Shipped   ,      3,        9,    2004,               2,              31,    100.0 , S18_2325   , Handji Gifts& Co
      10312, 10/21/2004 0:00,  4729.36, Shipped   ,      4,       10,    2004,              14,              31,    100.0 , S18_2325   , Mini Gifts Distributors Ltd.
      10322, 11/4/2004 0:00 , 12536.5 , Shipped   ,      4,       11,    2004,               6,              50,    100.0 , S18_2325   , Online Diecast Creations Co.
      10356, 12/9/2004 0:00 ,  3630.22, Shipped   ,      4,       12,    2004,               3,              29,    100.0 , S18_2325   , Lyon Souveniers
      10367, 1/12/2005 0:00 ,  4196.07, Resolved  ,      1,        1,    2005,               5,              27,    100.0 , S18_2325   , Toys4GrownUps.com
      10390, 3/4/2005 0:00  ,  3068.69, Shipped   ,      1,        3,    2005,              16,              31,     98.99, S18_2325   , Mini Gifts Distributors Ltd.
      10409, 4/23/2005 0:00 ,   785.64, Shipped   ,      2,        4,    2005,               2,               6,    100.0 , S18_2325   , Handji Gifts& Co
      10103, 1/29/2003 0:00 ,  1189.98, Shipped   ,      1,        1,    2003,               2,              22,     54.09, S18_2432   , Baane Mini Imports
      10140, 7/24/2003 0:00 ,  2851.54, Shipped   ,      3,        7,    2003,               2,              46,     61.99, S18_2432   , Technics Stores Inc.
      10207, 12/9/2003 0:00 ,  2585.93, Shipped   ,      4,       12,    2003,              13,              37,     69.89, S18_2432   , Diecast Collectables
      10217, 2/4/2004 0:00  ,  2148.3 , Shipped   ,      1,        2,    2004,               2,              35,     61.38, S18_2432   , Handji Gifts& Co
      10229, 3/11/2004 0:00 ,  1667.4 , Shipped   ,      1,        3,    2004,               7,              28,     59.55, S18_2432   , Mini Gifts Distributors Ltd.
      10259, 6/15/2004 0:00 ,  1476.6 , Shipped   ,      2,        6,    2004,              10,              30,     49.22, S18_2432   , Handji Gifts& Co
      10271, 7/20/2004 0:00 ,  1732.0 , Shipped   ,      3,        7,    2004,              11,              25,     69.28, S18_2432   , Mini Gifts Distributors Ltd.
      10281, 8/19/2004 0:00 ,  1674.17, Shipped   ,      3,        8,    2004,               7,              29,     57.73, S18_2432   , Diecast Classics Inc.
      10291, 9/8/2004 0:00  ,  1500.98, Shipped   ,      3,        9,    2004,               2,              26,     57.73, S18_2432   , Scandinavian Gift Ideas
      10305, 10/13/2004 0:00,  2192.68, Shipped   ,      4,       10,    2004,              11,              41,     53.48, S18_2432   , Marta's Replicas Co.
      10313, 10/22/2004 0:00,  1797.58, Shipped   ,      4,       10,    2004,               5,              34,     52.87, S18_2432   , Canadian Gift Exchange Network
      10322, 11/4/2004 0:00 ,  2142.35, Shipped   ,      4,       11,    2004,              11,              35,     61.21, S18_2432   , Online Diecast Creations Co.
      10357, 12/10/2004 0:00,  2541.59, Shipped   ,      4,       12,    2004,               7,              41,     61.99, S18_2432   , Mini Gifts Distributors Ltd.
      10381, 2/17/2005 0:00 ,  1701.7 , Shipped   ,      1,        2,    2005,               7,              35,     48.62, S18_2432   , Corporate Gift Ideas Co.
      10106, 2/17/2003 0:00 ,  3073.26, Shipped   ,      1,        2,    2003,               2,              34,     90.39, S18_2581   , Rovelli Gifts
      10145, 8/25/2003 0:00 ,  2559.6 , Shipped   ,      3,        8,    2003,              14,              30,     85.32, S18_2581   , Toys4GrownUps.com
      10168, 10/28/2003 0:00,  1490.16, Shipped   ,      4,       10,    2003,               9,              21,     70.96, S18_2581   , Technics Stores Inc.
      10250, 5/11/2004 0:00 ,  2668.68, Shipped   ,      2,        5,    2004,               4,              27,     98.84, S18_2581   , The Sharp Gifts Warehouse
      10263, 6/28/2004 0:00 ,  2843.61, Shipped   ,      2,        6,    2004,              10,              33,     86.17, S18_2581   , Gift Depot Inc.
      10308, 10/15/2004 0:00,  2235.33, Shipped   ,      4,       10,    2004,               7,              27,     82.79, S18_2581   , Mini Classics
      10318, 11/2/2004 0:00 ,  3116.43, Shipped   ,      4,       11,    2004,               9,              31,    100.0 , S18_2581   , Diecast Classics Inc.
      10327, 11/10/2004 0:00,  4781.7 , Resolved  ,      4,       11,    2004,               8,              45,    100.0 , S18_2581   , Danish Wholesale Imports
      10353, 12/4/2004 0:00 ,  3515.67, Shipped   ,      4,       12,    2004,               1,              27,    100.0 , S18_2581   , Gift Ideas Corp.
      10398, 3/30/2005 0:00 ,  2613.92, Shipped   ,      1,        3,    2005,              15,              34,     76.88, S18_2581   , Reims Collectables
      10401, 4/3/2005 0:00  ,  3193.26, On Hold   ,      2,        4,    2005,               3,              42,     76.03, S18_2581   , Tekni Collectables Inc.
      10416, 5/10/2005 0:00 ,  1482.6 , Shipped   ,      2,        5,    2005,               4,              15,     98.84, S18_2581   , L'ordine Souveniers
      10107, 2/24/2003 0:00 ,  2055.23, Shipped   ,      1,        2,    2003,               6,              29,     70.87, S18_2625   , Land of Toys Inc.
      10134, 7/1/2003 0:00  ,  1853.4 , Shipped   ,      3,        7,    2003,               6,              30,     61.78, S18_2625   , Lyon Souveniers
      10145, 8/25/2003 0:00 ,  1490.1 , Shipped   ,      3,        8,    2003,              10,              30,     49.67, S18_2625   , Toys4GrownUps.com
      10159, 10/10/2003 0:00,  2162.16, Shipped   ,      4,       10,    2003,              18,              42,     51.48, S18_2625   , Corporate Gift Ideas Co.
      10168, 10/28/2003 0:00,  2814.28, Shipped   ,      4,       10,    2003,               5,              46,     61.18, S18_2625   , Technics Stores Inc.
      10201, 12/1/2003 0:00 ,  1944.3 , Shipped   ,      4,       12,    2003,               6,              30,     64.81, S18_2625   , Mini Wheels Co.
      10236, 4/3/2004 0:00  ,  1281.56, Shipped   ,      2,        4,    2004,               2,              23,     55.72, S18_2625   , Motor Mint Distributors Inc.
      10251, 5/18/2004 0:00 ,  1774.22, Shipped   ,      2,        5,    2004,               6,              29,     61.18, S18_2625   , Tekni Collectables Inc.
      10263, 6/28/2004 0:00 ,  1997.5 , Shipped   ,      2,        6,    2004,               6,              34,     58.75, S18_2625   , Gift Depot Inc.
      10285, 8/27/2004 0:00 ,   981.2 , Shipped   ,      3,        8,    2004,              10,              20,     49.06, S18_2625   , Marta's Replicas Co.
      10308, 10/15/2004 0:00,  1771.06, Shipped   ,      4,       10,    2004,               3,              34,     52.09, S18_2625   , Mini Classics
      10318, 11/2/2004 0:00 ,  2213.4 , Shipped   ,      4,       11,    2004,               5,              42,     52.7 , S18_2625   , Diecast Classics Inc.
      10329, 11/15/2004 0:00,  5266.04, Shipped   ,      4,       11,    2004,              12,              38,    100.0 , S18_2625   , Land of Toys Inc.
      10362, 1/5/2005 0:00  ,  1142.41, Shipped   ,      1,        1,    2005,               3,              23,     49.67, S18_2625   , Technics Stores Inc.
      10389, 3/3/2005 0:00  ,  6981.0 , Shipped   ,      1,        3,    2005,               5,              39,    100.0 , S18_2625   , Scandinavian Gift Ideas
      10149, 9/12/2003 0:00 ,  4230.62, Shipped   ,      3,        9,    2003,               5,              23,    100.0 , S18_2795   , Signal Collectibles Ltd.
      10162, 10/18/2003 0:00,  7209.12, Shipped   ,      4,       10,    2003,               3,              48,    100.0 , S18_2795   , Corporate Gift Ideas Co.
      10173, 11/5/2003 0:00 ,  3452.68, Shipped   ,      4,       11,    2003,               7,              22,    100.0 , S18_2795   , Rovelli Gifts
      10182, 11/12/2003 0:00,  3047.73, Shipped   ,      4,       11,    2003,               4,              21,    100.0 , S18_2795   , Mini Gifts Distributors Ltd.
      10280, 8/17/2004 0:00 ,  4455.0 , Shipped   ,      3,        8,    2004,              10,              22,    100.0 , S18_2795   , Amica Models & Co.
      10312, 10/21/2004 0:00,  3881.25, Shipped   ,      4,       10,    2004,              11,              25,    100.0 , S18_2795   , Mini Gifts Distributors Ltd.
      10322, 11/4/2004 0:00 ,  5797.44, Shipped   ,      4,       11,    2004,               2,              36,    100.0 , S18_2795   , Online Diecast Creations Co.
      10356, 12/9/2004 0:00 ,  4462.2 , Shipped   ,      4,       12,    2004,               1,              30,    100.0 , S18_2795   , Lyon Souveniers
      10367, 1/12/2005 0:00 ,  3033.28, Resolved  ,      1,        1,    2005,               7,              32,     94.79, S18_2795   , Toys4GrownUps.com
      10390, 3/4/2005 0:00  ,  2030.86, Shipped   ,      1,        3,    2005,               7,              26,     78.11, S18_2795   , Mini Gifts Distributors Ltd.
      10421, 5/29/2005 0:00 ,  5433.75, In Process,      2,        5,    2005,               1,              35,    100.0 , S18_2795   , Mini Gifts Distributors Ltd.
      10109, 3/10/2003 0:00 ,  3157.44, Shipped   ,      1,        3,    2003,               1,              26,    100.0 , S18_2870   , Motor Mint Distributors Inc.
      10137, 7/10/2003 0:00 ,  4346.76, Shipped   ,      3,        7,    2003,               3,              37,    100.0 , S18_2870   , Reims Collectables
      10161, 10/17/2003 0:00,  3187.8 , Shipped   ,      4,       10,    2003,               9,              23,    100.0 , S18_2870   , Heintze Collectables
      10172, 11/5/2003 0:00 ,  6023.16, Shipped   ,      4,       11,    2003,               7,              39,    100.0 , S18_2870   , Gift Depot Inc.
      10192, 11/20/2003 0:00,  4965.84, Shipped   ,      4,       11,    2003,               8,              38,    100.0 , S18_2870   , Online Diecast Creations Co.
      10204, 12/2/2003 0:00 ,  4169.88, Shipped   ,      4,       12,    2003,              14,              27,    100.0 , S18_2870   , Muscle Machine Inc
      10226, 2/26/2004 0:00 ,  3231.36, Shipped   ,      1,        2,    2004,               5,              24,    100.0 , S18_2870   , Collectable Mini Designs Co.
      10266, 7/6/2004 0:00  ,  2824.8 , Shipped   ,      3,        7,    2004,               3,              20,    100.0 , S18_2870   , L'ordine Souveniers
      10278, 8/6/2004 0:00  ,  4324.32, Shipped   ,      3,        8,    2004,               3,              39,    100.0 , S18_2870   , Signal Gift Stores
      10321, 11/4/2004 0:00 ,  2851.2 , Shipped   ,      4,       11,    2004,               7,              27,    100.0 , S18_2870   , FunGiftIdeas.com
      10331, 11/17/2004 0:00,  1687.4 , Shipped   ,      4,       11,    2004,              10,              26,     64.9 , S18_2870   , Motor Mint Distributors Inc.
      10343, 11/24/2004 0:00,  1308.0 , Shipped   ,      4,       11,    2004,               3,              25,     52.32, S18_2870   , Reims Collectables
      10407, 4/22/2005 0:00 ,  6386.16, On Hold   ,      2,        4,    2005,              12,              41,    100.0 , S18_2870   , The Sharp Gifts Warehouse
      10419, 5/17/2005 0:00 ,  7695.6 , Shipped   ,      2,        5,    2005,               2,              55,    100.0 , S18_2870   , Salzburg Collectables
      10103, 1/29/2003 0:00 ,  2242.89, Shipped   ,      1,        1,    2003,              12,              27,     83.07, S18_2949   , Baane Mini Imports
      10163, 10/20/2003 0:00,  3329.09, Shipped   ,      4,       10,    2003,               2,              31,    100.0 , S18_2949   , Classic Legends Inc.
      10206, 12/5/2003 0:00 ,  3336.29, Shipped   ,      4,       12,    2003,               7,              37,     90.17, S18_2949   , Canadian Gift Exchange Network
      10215, 1/29/2004 0:00 ,  5510.05, Shipped   ,      1,        1,    2004,               4,              49,    100.0 , S18_2949   , West Coast Collectables Co.
      10228, 3/10/2004 0:00 ,  2504.4 , Shipped   ,      1,        3,    2004,               3,              24,    100.0 , S18_2949   , Cambridge Collectables Co.
      10257, 6/14/2004 0:00 ,  4407.0 , Shipped   ,      2,        6,    2004,               1,              50,     88.14, S18_2949   , The Sharp Gifts Warehouse
      10280, 8/17/2004 0:00 ,  5126.24, Shipped   ,      3,        8,    2004,               3,              46,    100.0 , S18_2949   , Amica Models & Co.
      10291, 9/8/2004 0:00  ,  5713.79, Shipped   ,      3,        9,    2004,              12,              47,    100.0 , S18_2949   , Scandinavian Gift Ideas
      10312, 10/21/2004 0:00,  3711.1 , Shipped   ,      4,       10,    2004,               4,              37,    100.0 , S18_2949   , Mini Gifts Distributors Ltd.
      10322, 11/4/2004 0:00 ,  3524.73, Shipped   ,      4,       11,    2004,              12,              33,    100.0 , S18_2949   , Online Diecast Creations Co.
      10333, 11/18/2004 0:00,  2795.27, Shipped   ,      4,       11,    2004,               5,              31,     90.17, S18_2949   , Mini Wheels Co.
      10357, 12/10/2004 0:00,  3572.33, Shipped   ,      4,       12,    2004,               6,              41,     87.13, S18_2949   , Mini Gifts Distributors Ltd.
      10369, 1/20/2005 0:00 ,  4581.36, Shipped   ,      1,        1,    2005,               1,              42,    100.0 , S18_2949   , Collectables For Less Inc.
      10381, 2/17/2005 0:00 ,  4319.76, Shipped   ,      1,        2,    2005,               8,              41,    100.0 , S18_2949   , Corporate Gift Ideas Co.
      10423, 5/30/2005 0:00 ,   881.4 , In Process,      2,        5,    2005,               1,              10,     88.14, S18_2949   , Petit Auto
      10103, 1/29/2003 0:00 ,  2011.1 , Shipped   ,      1,        1,    2003,              14,              35,     57.46, S18_2957   , Baane Mini Imports
      10111, 3/25/2003 0:00 ,  1801.24, Shipped   ,      1,        3,    2003,               2,              28,     64.33, S18_2957   , Mini Wheels Co.
      10163, 10/20/2003 0:00,  3358.08, Shipped   ,      4,       10,    2003,               4,              48,     69.96, S18_2957   , Classic Legends Inc.
      10173, 11/5/2003 0:00 ,  1504.16, Shipped   ,      4,       11,    2003,               2,              28,     53.72, S18_2957   , Rovelli Gifts
      10206, 12/5/2003 0:00 ,  1888.88, Shipped   ,      4,       12,    2003,               9,              28,     67.46, S18_2957   , Canadian Gift Exchange Network
      10215, 1/29/2004 0:00 ,  1820.01, Shipped   ,      1,        1,    2004,               6,              31,     58.71, S18_2957   , West Coast Collectables Co.
      10228, 3/10/2004 0:00 ,  2866.95, Shipped   ,      1,        3,    2004,               5,              45,     63.71, S18_2957   , Cambridge Collectables Co.
      10257, 6/14/2004 0:00 ,  2632.28, Shipped   ,      2,        6,    2004,               3,              49,     53.72, S18_2957   , The Sharp Gifts Warehouse
      10269, 7/16/2004 0:00 ,  2018.56, Shipped   ,      3,        7,    2004,               1,              32,     63.08, S18_2957   , Salzburg Collectables
      10280, 8/17/2004 0:00 ,  2954.53, Shipped   ,      3,        8,    2004,               5,              43,     68.71, S18_2957   , Amica Models & Co.
      10291, 9/8/2004 0:00  ,  1871.83, Shipped   ,      3,        9,    2004,              14,              37,     50.59, S18_2957   , Scandinavian Gift Ideas
      10312, 10/21/2004 0:00,  1880.2 , Shipped   ,      4,       10,    2004,               6,              35,     53.72, S18_2957   , Mini Gifts Distributors Ltd.
      10322, 11/4/2004 0:00 ,  1224.67, Shipped   ,      4,       11,    2004,              13,              41,     29.87, S18_2957   , Online Diecast Creations Co.
      10357, 12/10/2004 0:00,  3458.42, Shipped   ,      4,       12,    2004,               5,              49,     70.58, S18_2957   , Mini Gifts Distributors Ltd.
      10369, 1/20/2005 0:00 ,  1237.88, Shipped   ,      1,        1,    2005,               6,              28,     44.21, S18_2957   , Collectables For Less Inc.
      10381, 2/17/2005 0:00 ,  2723.2 , Shipped   ,      1,        2,    2005,               4,              40,     68.08, S18_2957   , Corporate Gift Ideas Co.
      10392, 3/10/2005 0:00 ,  2218.52, Shipped   ,      1,        3,    2005,               3,              37,     59.96, S18_2957   , Mini Auto Werke
      10423, 5/30/2005 0:00 ,  1665.32, In Process,      2,        5,    2005,               3,              31,     53.72, S18_2957   , Petit Auto
      10106, 2/17/2003 0:00 ,  3421.04, Shipped   ,      1,        2,    2003,              18,              41,     83.44, S18_3029   , Rovelli Gifts
      10119, 4/28/2003 0:00 ,  1878.66, Shipped   ,      2,        4,    2003,               9,              21,     89.46, S18_3029   , Salzburg Collectables
      10130, 6/16/2003 0:00 ,  3853.6 , Shipped   ,      2,        6,    2003,               2,              40,     96.34, S18_3029   , Auto-Moto Classics Inc.
      10143, 8/10/2003 0:00 ,  3442.64, Shipped   ,      3,        8,    2003,              13,              46,     74.84, S18_3029   , Mini Creations Ltd.
      10167, 10/23/2003 0:00,  3363.52, Cancelled ,      4,       10,    2003,               7,              46,     73.12, S18_3029   , Scandinavian Gift Ideas
      10178, 11/8/2003 0:00 ,  3350.52, Shipped   ,      4,       11,    2003,              10,              41,     81.72, S18_3029   , Alpha Cognac
      10222, 2/19/2004 0:00 ,  4636.38, Shipped   ,      1,        2,    2004,              10,              49,     94.62, S18_3029   , Collectable Mini Designs Co.
      10248, 5/7/2004 0:00  ,  1553.58, Cancelled ,      2,        5,    2004,               1,              21,     73.98, S18_3029   , Land of Toys Inc.
      10273, 7/21/2004 0:00 ,  3334.04, Shipped   ,      3,        7,    2004,               2,              34,     98.06, S18_3029   , Petit Auto
      10316, 11/1/2004 0:00 ,  1987.02, Shipped   ,      4,       11,    2004,              15,              21,     94.62, S18_3029   , giftsbymail.co.uk
      10327, 11/10/2004 0:00,  1146.5 , Resolved  ,      4,       11,    2004,               5,              25,     45.86, S18_3029   , Danish Wholesale Imports
      10398, 3/30/2005 0:00 ,  2023.28, Shipped   ,      1,        3,    2005,              18,              28,     72.26, S18_3029   , Reims Collectables
      10400, 4/1/2005 0:00  ,  2245.2 , Shipped   ,      2,        4,    2005,               7,              30,     74.84, S18_3029   , The Sharp Gifts Warehouse
      10414, 5/6/2005 0:00  ,  3255.12, On Hold   ,      2,        5,    2005,               1,              44,     73.98, S18_3029   , Gifts4AllAges.com
      10103, 1/29/2003 0:00 ,  2539.5 , Shipped   ,      1,        1,    2003,              13,              25,    100.0 , S18_3136   , Baane Mini Imports
      10111, 3/25/2003 0:00 ,  4818.15, Shipped   ,      1,        3,    2003,               1,              43,    100.0 , S18_3136   , Mini Wheels Co.
      10163, 10/20/2003 0:00,  4900.8 , Shipped   ,      4,       10,    2003,               3,              40,    100.0 , S18_3136   , Classic Legends Inc.
      10173, 11/5/2003 0:00 ,  2759.31, Shipped   ,      4,       11,    2003,               1,              31,     89.01, S18_3136   , Rovelli Gifts
      10206, 12/5/2003 0:00 ,  3581.4 , Shipped   ,      4,       12,    2003,               8,              30,    100.0 , S18_3136   , Canadian Gift Exchange Network
      10215, 1/29/2004 0:00 ,  5285.14, Shipped   ,      1,        1,    2004,               5,              49,    100.0 , S18_3136   , West Coast Collectables Co.
      10228, 3/10/2004 0:00 ,  3181.53, Shipped   ,      1,        3,    2004,               4,              31,    100.0 , S18_3136   , Cambridge Collectables Co.
      10257, 6/14/2004 0:00 ,  3138.34, Shipped   ,      2,        6,    2004,               2,              37,     84.82, S18_3136   , The Sharp Gifts Warehouse
      10280, 8/17/2004 0:00 ,  3006.43, Shipped   ,      3,        8,    2004,               4,              29,    100.0 , S18_3136   , Amica Models & Co.
      10291, 9/8/2004 0:00  ,  2866.26, Shipped   ,      3,        9,    2004,              13,              23,    100.0 , S18_3136   , Scandinavian Gift Ideas
      10312, 10/21/2004 0:00,  4457.02, Shipped   ,      4,       10,    2004,               5,              38,    100.0 , S18_3136   , Mini Gifts Distributors Ltd.
      10322, 11/4/2004 0:00 ,  2257.92, Shipped   ,      4,       11,    2004,               7,              48,     47.04, S18_3136   , Online Diecast Creations Co.
      10357, 12/10/2004 0:00,  5160.76, Shipped   ,      4,       12,    2004,               4,              44,    100.0 , S18_3136   , Mini Gifts Distributors Ltd.
      10369, 1/20/2005 0:00 ,  1978.62, Shipped   ,      1,        1,    2005,               5,              21,     94.22, S18_3136   , Collectables For Less Inc.
      10381, 2/17/2005 0:00 ,  4288.2 , Shipped   ,      1,        2,    2005,               5,              35,    100.0 , S18_3136   , Corporate Gift Ideas Co.
      10392, 3/10/2005 0:00 ,  2520.68, Shipped   ,      1,        3,    2005,               2,              29,     86.92, S18_3136   , Mini Auto Werke
      10423, 5/30/2005 0:00 ,  1781.22, In Process,      2,        5,    2005,               2,              21,     84.82, S18_3136   , Petit Auto
      10105, 2/11/2003 0:00 ,  3065.04, Shipped   ,      1,        2,    2003,              11,              22,    100.0 , S18_3140   , Danish Wholesale Imports
      10142, 8/8/2003 0:00  ,  6034.33, Shipped   ,      3,        8,    2003,               8,              47,    100.0 , S18_3140   , Mini Gifts Distributors Ltd.
      10166, 10/21/2003 0:00,  6930.74, Shipped   ,      4,       10,    2003,               2,              43,    100.0 , S18_3140   , FunGiftIdeas.com
      10185, 11/14/2003 0:00,  3442.04, Shipped   ,      4,       11,    2003,               9,              28,    100.0 , S18_3140   , Mini Creations Ltd.
      10196, 11/26/2003 0:00,  6893.81, Shipped   ,      4,       11,    2003,               1,              49,    100.0 , S18_3140   , Super Scale Inc.
      10221, 2/18/2004 0:00 ,  4417.38, Shipped   ,      1,        2,    2004,               3,              33,    100.0 , S18_3140   , Petit Auto
      10232, 3/20/2004 0:00 ,  3606.02, Shipped   ,      1,        3,    2004,               6,              22,    100.0 , S18_3140   , giftsbymail.co.uk
      10248, 5/7/2004 0:00  ,  3802.56, Cancelled ,      2,        5,    2004,              12,              32,    100.0 , S18_3140   , Land of Toys Inc.
      10273, 7/21/2004 0:00 ,  5026.4 , Shipped   ,      3,        7,    2004,              13,              40,    100.0 , S18_3140   , Petit Auto
      10282, 8/20/2004 0:00 ,  6695.53, Shipped   ,      3,        8,    2004,               1,              43,    100.0 , S18_3140   , Mini Gifts Distributors Ltd.
      10293, 9/9/2004 0:00  ,  2819.28, Shipped   ,      3,        9,    2004,               4,              24,    100.0 , S18_3140   , Amica Models & Co.
      10314, 10/22/2004 0:00,  2731.8 , Shipped   ,      4,       10,    2004,               1,              20,    100.0 , S18_3140   , Heintze Collectables
      10325, 11/5/2004 0:00 ,  1658.88, Shipped   ,      4,       11,    2004,               9,              24,     69.12, S18_3140   , Baane Mini Imports
      10396, 3/23/2005 0:00 ,  5273.73, Shipped   ,      1,        3,    2005,               2,              33,    100.0 , S18_3140   , Mini Gifts Distributors Ltd.
      10414, 5/6/2005 0:00  ,  4872.03, On Hold   ,      2,        5,    2005,              12,              41,    100.0 , S18_3140   , Gifts4AllAges.com
      10109, 3/10/2003 0:00 ,  8257.0 , Shipped   ,      1,        3,    2003,               5,              46,    100.0 , S18_3232   , Motor Mint Distributors Inc.
      10127, 6/3/2003 0:00  ,  3837.24, Shipped   ,      2,        6,    2003,              15,              22,    100.0 , S18_3232   , Muscle Machine Inc
      10136, 7/4/2003 0:00  ,  8331.61, Shipped   ,      3,        7,    2003,               3,              41,    100.0 , S18_3232   , Alpha Cognac
      10171, 11/5/2003 0:00 ,  5481.45, Shipped   ,      4,       11,    2003,               3,              39,    100.0 , S18_3232   , Quebec Home Shopping Network
      10192, 11/20/2003 0:00,  3918.46, Shipped   ,      4,       11,    2003,              12,              26,    100.0 , S18_3232   , Online Diecast Creations Co.
      10195, 11/25/2003 0:00,  7620.5 , Shipped   ,      4,       11,    2003,              10,              50,    100.0 , S18_3232   , Mini Classics
      10207, 12/9/2003 0:00 ,  3937.25, Shipped   ,      4,       12,    2003,              11,              25,    100.0 , S18_3232   , Diecast Collectables
      10229, 3/11/2004 0:00 ,  4172.52, Shipped   ,      1,        3,    2004,               5,              22,    100.0 , S18_3232   , Mini Gifts Distributors Ltd.
      10259, 6/15/2004 0:00 ,  3657.69, Shipped   ,      2,        6,    2004,               8,              27,    100.0 , S18_3232   , Handji Gifts& Co
      10266, 7/6/2004 0:00  ,  4812.55, Shipped   ,      3,        7,    2004,               7,              29,    100.0 , S18_3232   , L'ordine Souveniers
      10271, 7/20/2004 0:00 ,  3928.6 , Shipped   ,      3,        7,    2004,               9,              20,    100.0 , S18_3232   , Mini Gifts Distributors Ltd.
      10278, 8/6/2004 0:00  ,  6401.22, Shipped   ,      3,        8,    2004,               7,              42,    100.0 , S18_3232   , Signal Gift Stores
      10281, 8/19/2004 0:00 ,  4191.25, Shipped   ,      3,        8,    2004,               5,              25,    100.0 , S18_3232   , Diecast Classics Inc.
      10292, 9/8/2004 0:00  ,  2844.87, Shipped   ,      3,        9,    2004,              12,              21,    100.0 , S18_3232   , Land of Toys Inc.
      10305, 10/13/2004 0:00,  7455.87, Shipped   ,      4,       10,    2004,               9,              37,    100.0 , S18_3232   , Marta's Replicas Co.
      10313, 10/22/2004 0:00,  4572.25, Shipped   ,      4,       10,    2004,               3,              25,    100.0 , S18_3232   , Canadian Gift Exchange Network
      10321, 11/4/2004 0:00 ,  5700.09, Shipped   ,      4,       11,    2004,              11,              33,    100.0 , S18_3232   , FunGiftIdeas.com
      10324, 11/5/2004 0:00 ,  3155.49, Shipped   ,      4,       11,    2004,              12,              27,    100.0 , S18_3232   , Vitachrome Inc.
      10331, 11/17/2004 0:00,  4170.69, Shipped   ,      4,       11,    2004,              11,              27,    100.0 , S18_3232   , Motor Mint Distributors Inc.
      10349, 12/1/2004 0:00 ,  7396.8 , Shipped   ,      4,       12,    2004,               6,              48,    100.0 , S18_3232   , Muscle Machine Inc
      10419, 5/17/2005 0:00 ,  5926.9 , Shipped   ,      2,        5,    2005,               6,              35,    100.0 , S18_3232   , Salzburg Collectables
      10105, 2/11/2003 0:00 ,  4330.1 , Shipped   ,      1,        2,    2003,              13,              38,    100.0 , S18_3259   , Danish Wholesale Imports
      10142, 8/8/2003 0:00  ,  2151.82, Shipped   ,      3,        8,    2003,              10,              22,     97.81, S18_3259   , Mini Gifts Distributors Ltd.
      10185, 11/14/2003 0:00,  3952.83, Shipped   ,      4,       11,    2003,              11,              49,     80.67, S18_3259   , Mini Creations Ltd.
      10196, 11/26/2003 0:00,  3564.75, Shipped   ,      4,       11,    2003,               3,              35,    100.0 , S18_3259   , Super Scale Inc.
      10221, 2/18/2004 0:00 ,  1855.41, Shipped   ,      1,        2,    2004,               5,              23,     80.67, S18_3259   , Petit Auto
      10232, 3/20/2004 0:00 ,  4598.4 , Shipped   ,      1,        3,    2004,               8,              48,     95.8 , S18_3259   , giftsbymail.co.uk
      10248, 5/7/2004 0:00  ,  5082.42, Cancelled ,      2,        5,    2004,              14,              42,    100.0 , S18_3259   , Land of Toys Inc.
      10273, 7/21/2004 0:00 ,  5450.59, Shipped   ,      3,        7,    2004,              15,              47,    100.0 , S18_3259   , Petit Auto
      10282, 8/20/2004 0:00 ,  4174.92, Shipped   ,      3,        8,    2004,               3,              36,    100.0 , S18_3259   , Mini Gifts Distributors Ltd.
      10293, 9/9/2004 0:00  ,  2418.24, Shipped   ,      3,        9,    2004,               6,              22,    100.0 , S18_3259   , Amica Models & Co.
      10314, 10/22/2004 0:00,  2481.7 , Shipped   ,      4,       10,    2004,               3,              23,    100.0 , S18_3259   , Heintze Collectables
      10396, 3/23/2005 0:00 ,  2154.0 , Shipped   ,      1,        3,    2005,               4,              24,     89.75, S18_3259   , Mini Gifts Distributors Ltd.
      10414, 5/6/2005 0:00  ,  5808.48, On Hold   ,      2,        5,    2005,              14,              48,    100.0 , S18_3259   , Gifts4AllAges.com
      10108, 3/3/2003 0:00  ,  1777.1 , Shipped   ,      1,        3,    2003,               9,              26,     68.35, S18_3278   , Cruz & Sons Co.
      10135, 7/2/2003 0:00  ,  3510.0 , Shipped   ,      3,        7,    2003,              10,              45,     78.0 , S18_3278   , Mini Gifts Distributors Ltd.
      10147, 9/5/2003 0:00  ,  3097.44, Shipped   ,      3,        9,    2003,              10,              36,     86.04, S18_3278   , Collectables For Less Inc.
